customer_id,first_name,last_name,gender,birth_year,country,city,region,acquisition_channel,loyalty_tier,registration_date,email
C002567,Olga,Kovac,F,2001,Serbia,Novi Sad,Vojvodina,social,Bronze,2024-03-19,customer002567@synthetic.example
C002568,Jelena,Kovac,F,1962,Cyprus,Nicosia,Nicosia,organic,Silver,2022-03-17,customer002568@synthetic.example
C002569,Andrej,Jovanovic,M,1968,Cyprus,Limassol,Limassol,organic,Silver,2022-10-23,customer002569@synthetic.example
C002570,Mila,Markovic,F,1979,Serbia,Belgrade,Belgrade,paid_search,Gold,2022-04-06,customer002570@synthetic.example
C002571,Ivan,Popovic,M,1974,Cyprus,Larnaca,Larnaca,organic,Bronze,2025-03-24,customer002571@synthetic.example
C002572,Eva,Petrov,F,1975,Cyprus,Nicosia,Nicosia,social,Silver,2023-07-25,customer002572@synthetic.example
C002573,Stefan,Vasic,M,1985,Serbia,Nis,Southern Serbia,referral,Bronze,2024-05-09,customer002573@synthetic.example
C002574,Victor,Nikolic,F,2001,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2023-02-19,customer002574@synthetic.example
C002575,Stefan,Markovic,M,1980,Cyprus,Limassol,Limassol,organic,Bronze,2025-05-05,customer002575@synthetic.example
C002576,Petar,Jovanovic,F,1976,Cyprus,Nicosia,Nicosia,social,Silver,2023-02-19,customer002576@synthetic.example
C002577,Andrej,Petrov,M,1955,Cyprus,Larnaca,Larnaca,social,Bronze,2025-12-26,customer002577@synthetic.example
C002578,Marko,Savic,M,1958,Cyprus,Larnaca,Larnaca,affiliate,Silver,2025-05-12,customer002578@synthetic.example
C002579,Stefan,Costa,M,1953,Serbia,Belgrade,Belgrade,organic,Bronze,2022-10-16,customer002579@synthetic.example
C002580,Jelena,Dimitrov,M,1971,Cyprus,Paphos,Paphos,paid_search,Platinum,2025-10-17,customer002580@synthetic.example
C002581,Tanja,Boric,M,1955,Serbia,Belgrade,Belgrade,organic,Bronze,2023-05-13,customer002581@synthetic.example
C002582,Eva,Kovac,M,1989,Cyprus,Nicosia,Nicosia,organic,Gold,2022-07-11,customer002582@synthetic.example
C002583,Alex,Ilic,F,1981,Serbia,Nis,Southern Serbia,paid_search,Silver,2024-05-16,customer002583@synthetic.example
C002584,Bojan,Georgiou,M,2003,Cyprus,Limassol,Limassol,affiliate,Silver,2023-02-05,customer002584@synthetic.example
C002585,Andrej,Vasic,M,1987,Cyprus,Nicosia,Nicosia,offline,Bronze,2025-06-19,customer002585@synthetic.example
C002586,Andrej,Adams,F,1955,Cyprus,Larnaca,Larnaca,referral,Bronze,2022-03-08,customer002586@synthetic.example
C002587,Olga,Georgiou,F,1971,Cyprus,Limassol,Limassol,referral,Gold,2024-10-12,customer002587@synthetic.example
C002588,Victor,Boric,F,1985,Serbia,Belgrade,Belgrade,social,Silver,2024-04-20,customer002588@synthetic.example
C002589,Elena,Nikolic,F,1993,Serbia,Nis,Southern Serbia,social,Bronze,2022-07-22,customer002589@synthetic.example
C002590,Alex,Petrov,F,1967,Cyprus,Paphos,Paphos,organic,Bronze,2023-01-23,customer002590@synthetic.example
C002591,Anna,Ilic,F,2003,Cyprus,Paphos,Paphos,referral,Bronze,2025-05-06,customer002591@synthetic.example
C002592,Daniel,Ilic,F,1999,Cyprus,Nicosia,Nicosia,referral,Gold,2022-11-16,customer002592@synthetic.example
C002593,Eva,Georgiou,M,1980,Serbia,Novi Sad,Vojvodina,social,Silver,2024-06-09,customer002593@synthetic.example
C002594,Sofia,Vasic,F,1997,Serbia,Nis,Southern Serbia,organic,Bronze,2022-08-26,customer002594@synthetic.example
C002595,Victor,Costa,F,1998,Serbia,Belgrade,Belgrade,offline,Bronze,2025-01-03,customer002595@synthetic.example
C002596,Alex,Popovic,M,1964,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-12-12,customer002596@synthetic.example
C002597,Elena,Costa,M,1972,Serbia,Novi Sad,Vojvodina,organic,Bronze,2023-12-18,customer002597@synthetic.example
C002598,Alex,Adams,M,1999,Cyprus,Limassol,Limassol,paid_search,Platinum,2023-07-21,customer002598@synthetic.example
C002599,Alex,Georgiou,F,1958,Cyprus,Limassol,Limassol,paid_search,Bronze,2024-02-16,customer002599@synthetic.example
C002600,Daniel,Petrov,F,1991,Cyprus,Limassol,Limassol,affiliate,Bronze,2024-01-09,customer002600@synthetic.example
C002601,Petar,Savic,M,1966,Cyprus,,Limassol,affiliate,Gold,2022-11-24,customer002601@synthetic.example
C002602,Petar,Vasic,M,1982,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2024-02-02,customer002602@synthetic.example
C002603,Stefan,Markovic,M,1978,Serbia,Belgrade,Belgrade,referral,Bronze,2023-07-14,customer002603@synthetic.example
C002604,Olga,Savic,M,1988,Cyprus,Limassol,Limassol,affiliate,Silver,2025-10-31,customer002604@synthetic.example
C002605,Sofia,Ilic,M,1998,Cyprus,Paphos,Paphos,affiliate,Bronze,2023-09-07,customer002605@synthetic.example
C002606,Nikola,Popovic,M,1961,Serbia,Belgrade,Belgrade,organic,Bronze,2023-07-09,customer002606@synthetic.example
C002607,Olga,Adams,F,1965,Cyprus,Nicosia,Nicosia,referral,Silver,2022-07-12,customer002607@synthetic.example
C002608,Elena,Markovic,F,1964,Cyprus,Limassol,Limassol,affiliate,Bronze,2025-07-26,customer002608@synthetic.example
C002609,Mila,Costa,F,1980,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2022-04-04,customer002609@synthetic.example
C002610,Andrej,Adams,M,1969,Cyprus,Limassol,Limassol,paid_search,Bronze,2023-10-23,customer002610@synthetic.example
C002611,Nikola,Boric,M,2003,Serbia,Kragujevac,Sumadija,organic,Bronze,2024-09-21,customer002528@synthetic.example
C002612,Mila,Nikolic,M,1963,Serbia,Belgrade,Belgrade,social,Gold,2023-09-08,customer002612@synthetic.example
C002613,Daniel,Nikolic,M,1960,Cyprus,Limassol,Limassol,organic,Bronze,2025-06-10,customer002613@synthetic.example
C002614,Tanja,Savic,F,1974,Cyprus,Paphos,Paphos,affiliate,Silver,2023-03-03,customer002614@synthetic.example
C002615,Mila,Dimitrov,M,1988,Serbia,Kragujevac,Sumadija,affiliate,Silver,2025-11-18,customer002615@synthetic.example
C002616,Andrej,Petrov,M,1953,Cyprus,Nicosia,Nicosia,organic,Bronze,2023-12-18,customer002616@synthetic.example
C002617,Jelena,Popovic,M,2001,Serbia,Belgrade,Belgrade,organic,Bronze,2023-09-14,customer002617@synthetic.example
C002618,Elena,Petrov,M,1961,Cyprus,Nicosia,Nicosia,social,Bronze,2022-01-01,customer002618@synthetic.example
C002619,Tanja,Markovic,M,1957,Cyprus,Nicosia,Nicosia,social,Bronze,2022-05-21,customer002619@synthetic.example
C002620,Elena,Ilic,M,1966,Cyprus,Limassol,Limassol,organic,Silver,2023-10-26,customer002620@synthetic.example
C002621,Andrej,Evans,M,1962,Cyprus,Limassol,Limassol,organic,Silver,2025-01-13,customer002621@synthetic.example
C002622,Mila,Petrov,M,2004,Cyprus,Larnaca,Larnaca,social,Bronze,2023-08-24,customer002622@synthetic.example
C002623,Elena,Kovac,M,2004,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2025-03-04,customer002623@synthetic.example
C002624,Anna,Vasic,M,1964,Serbia,Novi Sad,Vojvodina,organic,Gold,2024-11-02,customer002624@synthetic.example
C002625,Stefan,Ilic,M,1980,Serbia,Belgrade,Belgrade,organic,Silver,2024-10-11,customer002625@synthetic.example
C002626,Marko,Popovic,M,1957,Cyprus,Limassol,Limassol,paid_search,Silver,2024-10-07,customer002626@synthetic.example
C002627,Olga,Costa,F,1984,Cyprus,Nicosia,Nicosia,affiliate,Bronze,2022-01-23,customer002627@synthetic.example
C002628,Elena,Jovanovic,F,1960,Serbia,Novi Sad,Vojvodina,organic,Silver,2023-07-05,customer002628@synthetic.example
C002629,Andrej,Kovac,M,1967,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2023-05-07,customer002629@synthetic.example
C002630,Marko,Adams,F,1997,Cyprus,Paphos,Paphos,referral,Silver,2022-03-05,customer002630@synthetic.example
C002631,Olga,Jovanovic,M,2000,Cyprus,Nicosia,Nicosia,paid_search,Silver,2023-01-07,customer002631@synthetic.example
C002632,Stefan,Evans,M,1983,Cyprus,Limassol,Limassol,organic,Bronze,2022-03-04,customer002632@synthetic.example
C002633,Anna,Costa,F,1977,Cyprus,,Limassol,affiliate,Silver,2025-08-02,customer002633@synthetic.example
C002634,Tanja,Savic,F,1951,Cyprus,Paphos,Paphos,paid_search,Gold,2022-10-20,customer002634@synthetic.example
C002635,Eva,Evans,F,1967,Serbia,Belgrade,Belgrade,social,Bronze,2024-08-21,customer002635@synthetic.example
C002636,Sofia,Popovic,M,1987,Cyprus,Larnaca,Larnaca,organic,Silver,2025-03-26,customer002636@synthetic.example
C002637,Alex,Costa,M,1950,Cyprus,Larnaca,Larnaca,organic,Bronze,2025-10-18,customer002637@synthetic.example
C002638,Stefan,Jovanovic,M,1964,Cyprus,Limassol,Limassol,offline,Bronze,2022-05-06,customer002638@synthetic.example
C002639,Jelena,Popovic,M,1981,Cyprus,Limassol,Limassol,organic,Bronze,2024-03-03,customer002639@synthetic.example
C002640,Bojan,Adams,M,1991,Serbia,Belgrade,Belgrade,organic,Silver,2022-07-06,customer002640@synthetic.example
C002641,Nikola,Nikolic,F,1960,Serbia,Belgrade,Belgrade,organic,Gold,2024-12-20,customer002641@synthetic.example
C002642,Anna,Vasic,M,1998,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2024-05-21,customer002642@synthetic.example
C002643,Victor,Ilic,M,2002,Serbia,Belgrade,Belgrade,paid_search,Platinum,2024-06-19,customer002643@synthetic.example
C002644,Victor,Kovac,M,1965,Serbia,,Belgrade,offline,Platinum,2025-03-13,customer002558@synthetic.example
C002645,Stefan,Kovac,F,1971,Cyprus,Paphos,Paphos,organic,Bronze,2022-08-08,customer002645@synthetic.example
C002646,Alex,Boric,F,1961,Cyprus,Limassol,Limassol,organic,Silver,2025-11-13,customer002646@synthetic.example
C002647,Bojan,Boric,M,2003,Cyprus,Paphos,Paphos,organic,Gold,2025-04-13,customer002647@synthetic.example
C002648,Stefan,Costa,M,1971,Cyprus,Limassol,Limassol,social,Bronze,2023-10-15,customer002648@synthetic.example
C002649,Marko,Kovac,F,1948,Serbia,Belgrade,Belgrade,social,Silver,2023-06-30,customer002649@synthetic.example
C002650,Victor,Evans,M,1959,Cyprus,Nicosia,Nicosia,social,Bronze,2023-06-12,customer002650@synthetic.example
C002651,Olga,Costa,M,1979,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-03-15,customer002651@synthetic.example
C002652,Eva,Kovac,F,2003,Serbia,Kragujevac,Sumadija,paid_search,Gold,2025-02-04,customer002652@synthetic.example
C002653,Olga,Georgiou,M,1997,Serbia,Belgrade,Belgrade,organic,Bronze,2023-12-05,customer002653@synthetic.example
C002654,Bojan,Vasic,M,2002,Serbia,Belgrade,Belgrade,organic,Bronze,2024-09-15,customer002654@synthetic.example
C002655,Olga,Adams,M,2003,Serbia,Novi Sad,Vojvodina,social,Gold,2022-12-02,customer002655@synthetic.example
C002656,Sofia,Evans,F,1987,Cyprus,Nicosia,Nicosia,organic,Bronze,2023-08-16,customer002656@synthetic.example
C002657,Marko,Dimitrov,M,1953,Serbia,Novi Sad,Vojvodina,organic,Silver,2023-06-15,customer002657@synthetic.example
C002658,Stefan,Nikolic,M,1958,Serbia,Belgrade,Belgrade,organic,Bronze,2025-05-08,customer002658@synthetic.example
C002659,Sofia,Georgiou,F,1961,Cyprus,Limassol,Limassol,paid_search,Silver,2022-05-25,customer002659@synthetic.example
C002660,Bojan,Boric,M,1962,Serbia,Nis,Southern Serbia,organic,Silver,2023-05-04,customer002660@synthetic.example
C002661,Petar,Costa,M,1994,Cyprus,Paphos,Paphos,paid_search,Gold,2024-08-15,customer002661@synthetic.example
C002662,Mila,Dimitrov,M,2001,Serbia,Belgrade,Belgrade,affiliate,Bronze,2025-02-10,customer002662@synthetic.example
C002663,Bojan,Jovanovic,F,1961,Serbia,Nis,Southern Serbia,affiliate,Bronze,2022-06-25,customer002663@synthetic.example
C002664,Eva,Vasic,F,1999,Serbia,Belgrade,Belgrade,social,Bronze,2023-07-06,customer002664@synthetic.example
C002665,Mila,Georgiou,F,1994,Serbia,Novi Sad,Vojvodina,social,Gold,2022-10-24,customer002665@synthetic.example
C002666,Elena,Savic,M,1953,Serbia,Belgrade,Belgrade,organic,Silver,2025-01-13,customer002666@synthetic.example
C002667,Bojan,Adams,F,1967,Serbia,Belgrade,Belgrade,social,Silver,2025-07-19,customer002667@synthetic.example
C002668,Marko,Evans,F,1959,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2023-01-26,customer002668@synthetic.example
C002669,Daniel,Nikolic,U,1958,Serbia,Belgrade,Belgrade,organic,Bronze,2024-05-12,customer002669@synthetic.example
C002670,Nikola,Boric,M,1967,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2025-01-26,customer002670@synthetic.example
C002671,Anna,Costa,M,1952,Cyprus,Limassol,Limassol,paid_search,Bronze,2023-11-08,customer002671@synthetic.example
C002672,Elena,Markovic,M,1991,Cyprus,Limassol,Limassol,referral,Bronze,2024-09-30,customer002672@synthetic.example
C002673,Sofia,Dimitrov,F,1956,Serbia,,Vojvodina,referral,Gold,2024-05-25,customer002673@synthetic.example
C002674,Stefan,Markovic,M,1981,Cyprus,Larnaca,Larnaca,paid_search,Silver,2023-07-10,customer002674@synthetic.example
C002675,Tanja,Costa,M,2002,Serbia,Belgrade,Belgrade,social,Bronze,2022-10-24,customer002675@synthetic.example
C002676,Andrej,Savic,F,1991,Serbia,Belgrade,Belgrade,social,Platinum,2025-02-03,customer002676@synthetic.example
C002677,Mila,Ilic,M,1981,Serbia,Belgrade,Belgrade,affiliate,Bronze,2023-11-10,customer002677@synthetic.example
C002678,Mila,Evans,F,1994,Cyprus,Limassol,Limassol,affiliate,Silver,2022-04-12,customer002678@synthetic.example
C002679,Olga,Popovic,M,2000,Cyprus,Nicosia,Nicosia,social,Gold,2023-08-12,customer002679@synthetic.example
C002680,Tanja,Vasic,F,1997,Cyprus,Nicosia,Nicosia,social,Bronze,2024-08-26,customer002680@synthetic.example
C002681,Elena,Vasic,F,1993,Serbia,Nis,Southern Serbia,referral,Bronze,2023-03-01,customer002681@synthetic.example
C002682,Bojan,Costa,F,1986,Serbia,Nis,Southern Serbia,paid_search,Gold,2024-08-12,customer002682@synthetic.example
C002683,Mila,Adams,F,1964,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-07-11,customer002683@synthetic.example
C002684,Andrej,Popovic,F,1988,Cyprus,Paphos,Paphos,affiliate,Bronze,2024-11-21,customer002684@synthetic.example
C002685,Elena,Petrov,M,1958,Cyprus,Nicosia,Nicosia,affiliate,Bronze,2023-10-01,customer002685@synthetic.example
C002686,Olga,Boric,F,1963,Serbia,Belgrade,Belgrade,paid_search,Platinum,2023-03-03,customer002686@synthetic.example
C002687,Jelena,Popovic,M,1965,Cyprus,Nicosia,Nicosia,organic,Bronze,2023-06-12,customer002687@synthetic.example
C002688,Stefan,Kovac,F,1989,Serbia,Belgrade,Belgrade,affiliate,Bronze,2024-08-26,customer002688@synthetic.example
C002689,Jelena,Nikolic,F,2005,Serbia,Belgrade,Belgrade,offline,Bronze,2025-04-01,customer002689@synthetic.example
C002690,Mila,Evans,M,1992,Serbia,Belgrade,Belgrade,social,Bronze,2025-12-08,customer002690@synthetic.example
C002691,Marko,Georgiou,M,1993,Cyprus,Limassol,Limassol,paid_search,Bronze,2022-06-02,customer002691@synthetic.example
C002692,Andrej,Adams,F,1991,Cyprus,Limassol,Limassol,offline,Gold,2025-08-23,customer002692@synthetic.example
C002693,Victor,Popovic,F,2000,Cyprus,Larnaca,Larnaca,affiliate,Silver,2023-12-21,customer002693@synthetic.example
C002694,Anna,Ilic,M,1954,Cyprus,Nicosia,Nicosia,social,Bronze,2025-12-12,customer002694@synthetic.example
C002695,Victor,Nikolic,F,2003,Cyprus,Nicosia,Nicosia,offline,Silver,2025-11-09,customer002695@synthetic.example
C002696,Alex,Boric,M,1991,Cyprus,Limassol,Limassol,social,Bronze,2025-06-10,customer002696@synthetic.example
C002697,Sofia,Costa,F,1990,Cyprus,Nicosia,Nicosia,affiliate,Bronze,2022-05-01,customer002697@synthetic.example
C002698,Eva,Jovanovic,M,1987,Cyprus,Limassol,Limassol,offline,Bronze,2024-08-18,customer002698@synthetic.example
C002699,Petar,Adams,M,2004,Cyprus,Paphos,Paphos,paid_search,Bronze,2024-12-15,customer002699@synthetic.example
C002700,Victor,Ilic,F,1977,Cyprus,Larnaca,Larnaca,organic,Bronze,2025-11-20,customer002700@synthetic.example
C002701,Marko,Markovic,F,1959,Serbia,Belgrade,Belgrade,organic,Bronze,2025-10-03,customer002701@synthetic.example
C002702,Sofia,Petrov,F,1952,Cyprus,Limassol,Limassol,paid_search,Platinum,2024-04-30,customer002702@synthetic.example
C002703,Bojan,Georgiou,M,1990,Cyprus,Larnaca,Larnaca,social,Bronze,2023-06-26,customer002703@synthetic.example
C002704,Tanja,Ilic,M,1962,Cyprus,Nicosia,Nicosia,organic,Silver,2022-02-06,customer002704@synthetic.example
C002705,Tanja,Adams,M,1980,Cyprus,Limassol,Limassol,social,Bronze,2024-05-17,customer002705@synthetic.example
C002706,Sofia,Petrov,F,1985,Serbia,Novi Sad,Vojvodina,social,Silver,2024-08-12,customer002706@synthetic.example
C002707,Sofia,Jovanovic,F,1976,Serbia,Belgrade,Belgrade,paid_search,Silver,2024-10-12,customer002707@synthetic.example
C002708,Bojan,Costa,F,1973,Cyprus,Limassol,Limassol,paid_search,Silver,2023-07-17,customer002708@synthetic.example
C002709,Sofia,Adams,M,1962,Serbia,Belgrade,Belgrade,referral,Gold,2024-12-03,customer002709@synthetic.example
C002710,Mila,Boric,M,1966,Serbia,Kragujevac,Sumadija,social,Gold,2023-12-13,customer002710@synthetic.example
C002711,Sofia,Adams,F,1983,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2024-08-04,customer002711@synthetic.example
C002712,Elena,Georgiou,M,1969,Cyprus,Paphos,Paphos,organic,Bronze,2022-10-06,customer002712@synthetic.example
C002713,Marko,Savic,F,1987,Serbia,Novi Sad,Vojvodina,social,Bronze,2024-01-20,customer002713@synthetic.example
C002714,Stefan,Markovic,M,1960,Cyprus,Paphos,Paphos,social,Bronze,2024-08-20,customer002714@synthetic.example
C002715,Victor,Evans,F,1958,Cyprus,Limassol,Limassol,paid_search,Bronze,2022-03-07,customer002715@synthetic.example
C002716,Ivan,Georgiou,F,2002,Cyprus,Limassol,Limassol,organic,Bronze,2025-08-07,customer002716@synthetic.example
C002717,Tanja,Nikolic,F,1995,Serbia,Kragujevac,Sumadija,referral,Silver,2022-11-02,customer002717@synthetic.example
C002718,Elena,Boric,F,1968,Serbia,Novi Sad,Vojvodina,paid_search,Gold,2022-12-20,customer002718@synthetic.example
C002719,Andrej,Dimitrov,M,1990,Serbia,,Southern Serbia,affiliate,Bronze,2023-12-15,customer002719@synthetic.example
C002720,Elena,Vasic,M,1960,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2024-10-20,customer002720@synthetic.example
C002721,Nikola,Adams,F,2003,Serbia,Novi Sad,Vojvodina,paid_search,Gold,2025-02-19,customer002721@synthetic.example
C002722,Marko,Georgiou,F,1969,Cyprus,Limassol,Limassol,social,Bronze,2025-11-18,customer002722@synthetic.example
C002723,Alex,Georgiou,F,2003,Cyprus,Nicosia,Nicosia,referral,Silver,2024-10-08,customer002723@synthetic.example
C002724,Sofia,Georgiou,F,1962,Cyprus,Limassol,Limassol,organic,Bronze,2023-03-01,customer002724@synthetic.example
C002725,Anna,Adams,F,1967,Serbia,Novi Sad,Vojvodina,organic,Gold,2023-01-23,customer002725@synthetic.example
C002726,Mila,Vasic,F,1956,Serbia,Novi Sad,Vojvodina,referral,Bronze,2022-04-22,customer002726@synthetic.example
C002727,Alex,Popovic,F,1969,Serbia,Novi Sad,Vojvodina,offline,Silver,2024-07-20,customer002727@synthetic.example
C002728,Nikola,Costa,M,1989,Cyprus,Limassol,Limassol,social,Silver,2022-08-18,customer002728@synthetic.example
C002729,Bojan,Jovanovic,M,1998,Cyprus,Nicosia,Nicosia,referral,Bronze,2024-04-06,customer002729@synthetic.example
C002730,Petar,Kovac,F,1977,Serbia,Belgrade,Belgrade,social,Bronze,2024-07-15,customer002730@synthetic.example
C002731,Mila,Costa,F,2003,Cyprus,Larnaca,Larnaca,referral,Bronze,2024-08-24,customer002731@synthetic.example
C002732,Tanja,Georgiou,F,1980,Serbia,Novi Sad,Vojvodina,organic,Bronze,2025-10-26,customer002732@synthetic.example
C002733,Petar,Jovanovic,F,1997,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-11-16,customer002733@synthetic.example
C002734,Alex,Ilic,F,2004,Cyprus,Larnaca,Larnaca,organic,Silver,2025-08-22,customer002734@synthetic.example
C002735,Bojan,Costa,F,2001,Cyprus,Larnaca,Larnaca,social,Silver,2025-01-04,customer002735@synthetic.example
C002736,Anna,Boric,F,1990,Cyprus,Paphos,Paphos,referral,Bronze,2025-02-19,customer002736@synthetic.example
C002737,Jelena,Ilic,F,1981,Cyprus,Limassol,Limassol,paid_search,Bronze,2022-03-12,customer002737@synthetic.example
C002738,Bojan,Nikolic,F,1969,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-03-23,customer002738@synthetic.example
C002739,Sofia,Boric,F,1969,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2023-04-03,customer002739@synthetic.example
C002740,Mila,Petrov,F,1999,Serbia,Belgrade,Belgrade,paid_search,Bronze,2024-11-21,customer002740@synthetic.example
C002741,Eva,Boric,F,1953,Serbia,Novi Sad,Vojvodina,organic,Bronze,2023-09-23,customer002741@synthetic.example
C002742,Andrej,Savic,M,1980,Serbia,Belgrade,Belgrade,organic,Gold,2022-04-30,customer002742@synthetic.example
C002743,Petar,Markovic,M,2003,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2025-07-04,customer002743@synthetic.example
C002744,Bojan,Vasic,M,1948,Serbia,Belgrade,Belgrade,offline,Silver,2025-03-01,customer002744@synthetic.example
C002745,Olga,Jovanovic,M,1997,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2025-05-24,customer002745@synthetic.example
C002746,Marko,Jovanovic,M,1955,Cyprus,Limassol,Limassol,paid_search,Bronze,2023-06-05,customer002746@synthetic.example
